,X,Y,Z
655,47.2528,-2.51598,5.36475
656,47.5102,-2.55457,5.49887
657,47.7603,-2.59237,5.63502
658,48.003,-2.62944,5.77308
659,48.2382,-2.66576,5.9129
660,48.466,-2.70141,6.05429
661,48.6863,-2.73636,6.19705
662,48.8993,-2.77069,6.34094
663,49.1049,-2.80441,6.48573
664,49.3032,-2.83755,6.6311
665,49.4942,-2.87016,6.77681
666,49.6782,-2.90228,6.92256
667,49.8551,-2.93392,7.06796
668,50.0252,-2.96514,7.21277
669,50.1885,-2.99594,7.3566
670,50.3451,-3.02636,7.49915
671,50.4954,-3.05644,7.6401
672,50.6394,-3.08617,7.77915
673,50.7772,-3.11562,7.91598
674,50.9092,-3.14478,8.05034
675,51.0354,-3.17369,8.182
676,51.1561,-3.20238,8.31075
677,51.2714,-3.23086,8.43641
678,51.3816,-3.2592,8.55885
679,51.4868,-3.28739,8.67802
680,51.5873,-3.3155,8.79386
681,51.6832,-3.34356,8.90639
682,51.7747,-3.3716,9.01568
683,51.862,-3.39968,9.12183
684,51.9453,-3.42785,9.22503
685,52.0247,-3.45616,9.32548
686,52.1004,-3.48464,9.42339
687,52.1725,-3.51338,9.51912
688,52.2413,-3.54243,9.61296
689,52.3068,-3.57184,9.70524
690,52.3692,-3.60166,9.79638
691,52.4285,-3.63198,9.88677
692,52.4849,-3.66284,9.97682
693,52.5385,-3.6943,10.0669
694,52.5893,-3.72639,10.1576
695,52.6375,-3.75918,10.2491
696,52.683,-3.7927,10.3419
697,52.726,-3.82698,10.4363
698,52.7664,-3.86203,10.5328
699,52.8044,-3.89791,10.6316
700,52.8398,-3.93458,10.7329
701,52.8728,-3.97208,10.8371
702,52.9034,-4.01036,10.9442
703,52.9315,-4.04939,11.0545
704,52.9571,-4.08915,11.168
705,52.9803,-4.12957,11.2847
706,53.0009,-4.17056,11.4046
707,53.0191,-4.21207,11.5276
708,53.0347,-4.25398,11.6535
709,53.0477,-4.29616,11.7822
710,53.058,-4.33847,11.9134
711,53.0656,-4.38079,12.0469
712,53.0704,-4.4229,12.1824
713,53.0724,-4.46465,12.3195
714,53.0714,-4.50582,12.4579
715,53.0673,-4.54618,12.5971
716,53.06,-4.58552,12.737
717,53.0494,-4.62356,12.877
718,53.0352,-4.66007,13.0168
719,53.0173,-4.69479,13.1561
720,52.9955,-4.72742,13.2945
721,52.9694,-4.75773,13.4318
722,52.9389,-4.78542,13.5676
723,52.9036,-4.81022,13.7018
724,52.8632,-4.8319,13.8342
725,52.8172,-4.85017,13.9644
726,52.7652,-4.8648,14.0924
727,52.7067,-4.87557,14.2181
728,52.6412,-4.88226,14.3413
729,52.568,-4.88468,14.462
730,52.4864,-4.88266,14.58
731,52.3957,-4.87605,14.6955
732,52.2951,-4.86471,14.8082
733,52.1838,-4.84853,14.9181
734,52.0606,-4.82744,15.0251
735,51.9247,-4.80137,15.1292
736,51.7749,-4.77028,15.2303
737,51.6101,-4.73413,15.3281
738,51.4289,-4.69292,15.4224
739,51.2302,-4.64667,15.5129
740,51.0125,-4.59538,15.5993
741,50.7744,-4.5391,15.681
742,50.5145,-4.47785,15.7575
743,50.2313,-4.41168,15.8281
744,49.9232,-4.34063,15.8919
745,49.5887,-4.26476,15.9482
746,49.2263,-4.18409,15.9956
747,48.8343,-4.09869,16.0332
748,48.4115,-4.00859,16.0594
749,47.9561,-3.91381,16.0729
750,47.4669,-3.81442,16.0721
751,46.9425,-3.71047,16.0552
